date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:33:52	2666/2666	---M--	200	added ('OK')	application/json	date:Tue,%2012%20Feb%202019%2009:01:52%20GMT	https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Fharnessing-tech-to-drive-the-next-revolution-in-wealth-management%2F	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embed8cc9.json	(from https://www.valuefy.com/blog/harnessing-tech-to-drive-the-next-revolution-in-wealth-management/)
14:34:05	2796/2796	---M-Z	200	added ('OK')	text/xml	date:Tue,%2012%20Feb%202019%2009:02:06%20GMT	https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Fharnessing-tech-to-drive-the-next-revolution-in-wealth-management%2F&format=xml	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embede8cb	(from https://www.valuefy.com/blog/harnessing-tech-to-drive-the-next-revolution-in-wealth-management/)
14:35:12	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2009:02:52%20GMT	https://www.valuefy.com/blog/tag/do-it-yourself/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/do-it-yourself/index.html	(from https://www.valuefy.com/blog/)
14:35:37	11292/11292	---M--	200	added ('OK')	application/rss+xml	etag:%229f462a0b619801275d833e9e84fa4fba%22	https://www.valuefy.com/blog/tag/investment-management/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/investment-management/feed/index.html	(from https://www.valuefy.com/blog/tag/investment-management/)
14:35:43	7150/7150	---M--	200	added ('OK')	application/rss+xml	etag:%229f462a0b619801275d833e9e84fa4fba%22	https://www.valuefy.com/blog/tag/investing/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/investing/feed/index.html	(from https://www.valuefy.com/blog/tag/investing/)
14:35:43	6172/6172	---M--	200	added ('OK')	application/rss+xml	etag:%229f462a0b619801275d833e9e84fa4fba%22	https://www.valuefy.com/blog/tag/ai-use-cases-in-wealth-management/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/ai-use-cases-in-wealth-management/feed/index.html	(from https://www.valuefy.com/blog/tag/ai-use-cases-in-wealth-management/)
14:36:05	18053/18053	---M--	200	added ('OK')	application/rss+xml	etag:%229f462a0b619801275d833e9e84fa4fba%22	https://www.valuefy.com/blog/tag/investment-management-platform/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/investment-management-platform/feed/index.html	(from https://www.valuefy.com/blog/tag/investment-management-platform/)
14:36:09	19989/19989	---M--	200	added ('OK')	application/rss+xml	etag:%229f462a0b619801275d833e9e84fa4fba%22	https://www.valuefy.com/blog/tag/robo-advisory/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/robo-advisory/feed/index.html	(from https://www.valuefy.com/blog/tag/robo-advisory/)
14:36:09	0/-1	---M--	500	error ('')			https://www.valuefy.com/privacy-policy	D:/Valuefy/Valuefy/www.valuefy.com/privacy-policy.html	(from https://www.valuefy.com/)
14:36:09	0/-1	---M--	500	error ('')			https://www.valuefy.com/blog/wp-content/themes/twentyseventeen/assets/images/blog-banner.png	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-content/themes/twentyseventeen/assets/images/blog-banner.html	(from https://www.valuefy.com/blog/?sccss=1&ver=4.9.5)
14:36:09	0/-1	---M--	500	error ('')			https://www.valuefy.com/blog/fancybox_loading@2x.gif	D:/Valuefy/Valuefy/www.valuefy.com/blog/fancybox_loading@2x.html	(from https://www.valuefy.com/blog/?sccss=1&ver=4.9.5)
14:36:09	0/-1	---M--	500	error ('')			https://www.valuefy.com/blog/xmlrpc.php?rsd	D:/Valuefy/Valuefy/www.valuefy.com/blog/xmlrpc0db0.html	(from https://www.valuefy.com/blog/)
14:36:11	19105/19105	---M--	200	added ('OK')	application/rss+xml	etag:%229f462a0b619801275d833e9e84fa4fba%22	https://www.valuefy.com/blog/tag/wealth-advisors/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/wealth-advisors/feed/index.html	(from https://www.valuefy.com/blog/tag/wealth-advisors/)
14:36:41	7823/7823	---M--	200	added ('OK')	application/rss+xml	etag:%229f462a0b619801275d833e9e84fa4fba%22	https://www.valuefy.com/blog/tag/investment-platform/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/investment-platform/feed/index.html	(from https://www.valuefy.com/blog/tag/investment-platform/)
14:36:45	6588/6588	---M--	200	added ('OK')	application/rss+xml	etag:%229f462a0b619801275d833e9e84fa4fba%22	https://www.valuefy.com/blog/tag/technology/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/tag/technology/feed/index.html	(from https://www.valuefy.com/blog/tag/technology/)
14:37:12	47012/47012	---M--	200	added ('OK')	application/rss+xml	etag:%229f462a0b619801275d833e9e84fa4fba%22	https://www.valuefy.com/blog/author/valuefy/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/author/valuefy/feed/index.html	(from https://www.valuefy.com/blog/author/valuefy/)
14:37:15	92117/92117	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2009:05:15%20GMT	https://www.valuefy.com/blog/author/valuefy/page/2/	D:/Valuefy/Valuefy/www.valuefy.com/blog/author/valuefy/page/2/index.html	(from https://www.valuefy.com/blog/author/valuefy/)
14:37:16	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2009:04:56%20GMT	https://www.valuefy.com/blog/fuelled-by-data-wealth-managements-tech-transformation/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/fuelled-by-data-wealth-managements-tech-transformation/feed/index.html	(from https://www.valuefy.com/blog/fuelled-by-data-wealth-managements-tech-transformation/)
14:37:23	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2009:05:03%20GMT	https://www.valuefy.com/blog/category/investment-technology/	D:/Valuefy/Valuefy/www.valuefy.com/blog/category/investment-technology/index.html	(from https://www.valuefy.com/blog/demystifying-investment-technology-wealth-tech-drivers-of-2019/)
14:37:23	0/-1	---M--	500	error ('')			https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Fai-is-helping-thinly-spread-wealth-managers-save-up-to-20-of-their-time%2F&format=xml	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embed1868.html	(from https://www.valuefy.com/blog/ai-is-helping-thinly-spread-wealth-managers-save-up-to-20-of-their-time/)
14:37:23	87626/87626	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Feb%202019%2009:05:24%20GMT	https://www.valuefy.com/blog/author/valuefy/page/3/	D:/Valuefy/Valuefy/www.valuefy.com/blog/author/valuefy/page/3/index.html	(from https://www.valuefy.com/blog/author/valuefy/)
14:37:30	23678/23678	---M--	200	added ('OK')	application/rss+xml	etag:%229f462a0b619801275d833e9e84fa4fba%22	https://www.valuefy.com/blog/category/investment-strategy/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/category/investment-strategy/feed/index.html	(from https://www.valuefy.com/blog/category/investment-strategy/)
14:37:31	15331/15331	---M--	200	added ('OK')	application/rss+xml	etag:%229f462a0b619801275d833e9e84fa4fba%22	https://www.valuefy.com/blog/category/wealth-management/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/category/wealth-management/feed/index.html	(from https://www.valuefy.com/blog/category/wealth-management/)
14:37:37	2619/2619	---M--	200	added ('OK')	application/json	date:Tue,%2012%20Feb%202019%2009:05:38%20GMT	https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Frobo-advisory-is-fostering-a-revolution-in-diy-investing%2F	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embed70ac.json	(from https://www.valuefy.com/blog/robo-advisory-is-fostering-a-revolution-in-diy-investing/)
14:37:41	867/867	---M--	200	added ('OK')	application/rss+xml	etag:%22b73ed553c0dc1c30fa2f27c68da0a2d3%22	https://www.valuefy.com/blog/robo-advisory-is-fostering-a-revolution-in-diy-investing/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/robo-advisory-is-fostering-a-revolution-in-diy-investing/feed/index.html	(from https://www.valuefy.com/blog/robo-advisory-is-fostering-a-revolution-in-diy-investing/)
14:37:53	209/209	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Feb%202019%2009:05:53%20GMT	https://www.valuefy.com/blog/?p=137	D:/Valuefy/Valuefy/www.valuefy.com/blog/index60d6.html	(from https://www.valuefy.com/blog/robo-advisory-is-fostering-a-revolution-in-diy-investing/)
14:38:10	2749/2749	---M-Z	200	added ('OK')	text/xml	date:Tue,%2012%20Feb%202019%2009:06:11%20GMT	https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Frobo-advisory-is-fostering-a-revolution-in-diy-investing%2F&format=xml	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embed88e1	(from https://www.valuefy.com/blog/robo-advisory-is-fostering-a-revolution-in-diy-investing/)
14:38:14	198/198	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Feb%202019%2009:06:14%20GMT	https://www.valuefy.com/blog/?p=114	D:/Valuefy/Valuefy/www.valuefy.com/blog/index30a5.html	(from https://www.valuefy.com/blog/the-millennial-investor-once-bitten-twice-shy/)
14:38:55	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2009:06:56%20GMT	https://www.valuefy.com/blog/the-millennial-investor-once-bitten-twice-shy/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/the-millennial-investor-once-bitten-twice-shy/feed/index.html	(from https://www.valuefy.com/blog/the-millennial-investor-once-bitten-twice-shy/)
14:39:05	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2009:07:05%20GMT	https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Fthe-millennial-investor-once-bitten-twice-shy%2F	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embed.55b551.delayed	(from https://www.valuefy.com/blog/the-millennial-investor-once-bitten-twice-shy/)
14:39:14	2708/2708	---M-Z	200	added ('OK')	text/xml	date:Tue,%2012%20Feb%202019%2009:07:15%20GMT	https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Fthe-millennial-investor-once-bitten-twice-shy%2F&format=xml	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embed59aa	(from https://www.valuefy.com/blog/the-millennial-investor-once-bitten-twice-shy/)
14:39:14	0/-1	---M--	500	error ('')			https://www.valuefy.com/blog/wp-content/themes/twentyseventeen/assets/images/blog-banner.png	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-content/themes/twentyseventeen/assets/images/blog-banner.html	(from https://www.valuefy.com/blog/?sccss=1&ver=4.9.5)
14:39:14	0/-1	---M--	500	error ('')			https://www.valuefy.com/blog/fancybox_loading@2x.gif	D:/Valuefy/Valuefy/www.valuefy.com/blog/fancybox_loading@2x.html	(from https://www.valuefy.com/blog/?sccss=1&ver=4.9.5)
14:39:14	0/-1	---M--	500	error ('')			https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Fdemystifying-investment-technology-wealth-tech-drivers-of-2019%2F	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embed017e.html	(from https://www.valuefy.com/blog/demystifying-investment-technology-wealth-tech-drivers-of-2019/)
14:39:15	0/-1	---M--	500	error ('')			https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Fai-is-helping-thinly-spread-wealth-managers-save-up-to-20-of-their-time%2F&format=xml	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embed1868.html	(from https://www.valuefy.com/blog/ai-is-helping-thinly-spread-wealth-managers-save-up-to-20-of-their-time/)
14:40:20	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2009:08:00%20GMT	https://www.valuefy.com/blog/?p=65	D:/Valuefy/Valuefy/www.valuefy.com/blog/index7665.html	(from https://www.valuefy.com/blog/harnessing-tech-to-drive-the-next-revolution-in-wealth-management/)
14:40:20	0/-1	---M--	500	error ('')			https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Fthe-advisors-dilemma%2F	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embed58be.html	(from https://www.valuefy.com/blog/the-advisors-dilemma/)
14:40:20	0/-1	---M--	500	error ('')			https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Fthe-advisors-dilemma%2F&format=xml	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embed2718.html	(from https://www.valuefy.com/blog/the-advisors-dilemma/)
14:40:20	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2009:08:08%20GMT	https://www.valuefy.com/blog/category/investment-technology/	D:/Valuefy/Valuefy/www.valuefy.com/blog/category/investment-technology/index.html	(from https://www.valuefy.com/blog/demystifying-investment-technology-wealth-tech-drivers-of-2019/)
14:40:20	13856/13856	---M--	200	added ('OK')	application/rss+xml	etag:%229f462a0b619801275d833e9e84fa4fba%22	https://www.valuefy.com/blog/category/uncategorized/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/category/uncategorized/feed/index.html	(from https://www.valuefy.com/blog/category/uncategorized/)
14:40:20	0/-1	---M--	500	error ('')			https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Fdemystifying-investment-technology-wealth-tech-drivers-of-2019%2F	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embed017e.html	(from https://www.valuefy.com/blog/demystifying-investment-technology-wealth-tech-drivers-of-2019/)
14:40:21	836/836	---M--	200	added ('OK')	application/rss+xml	etag:%225742403d526224b4695dc5772d2375c1%22	https://www.valuefy.com/blog/the-millennial-investor-once-bitten-twice-shy/feed/	D:/Valuefy/Valuefy/www.valuefy.com/blog/the-millennial-investor-once-bitten-twice-shy/feed/index.html	(from https://www.valuefy.com/blog/the-millennial-investor-once-bitten-twice-shy/)
14:40:21	0/-1	---M--	500	error ('')			https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Fthe-millennial-investor-once-bitten-twice-shy%2F	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embedb551.html	(from https://www.valuefy.com/blog/the-millennial-investor-once-bitten-twice-shy/)
14:40:21	0/-1	---M--	500	error ('')			https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Fthe-advisors-dilemma%2F	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embed58be.html	(from https://www.valuefy.com/blog/the-advisors-dilemma/)
14:40:21	0/-1	---M--	500	error ('')			https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Fthe-advisors-dilemma%2F&format=xml	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embed2718.html	(from https://www.valuefy.com/blog/the-advisors-dilemma/)
14:41:20	1208/1208	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2012%20Feb%202019%2009:09:20%20GMT	https://www.valuefy.com/blog/?p=65	D:/Valuefy/Valuefy/www.valuefy.com/blog/index7665.html	(from https://www.valuefy.com/blog/harnessing-tech-to-drive-the-next-revolution-in-wealth-management/)
14:41:20	0/-1	---M--	500	error ('')			https://www.valuefy.com/blog/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.valuefy.com%2Fblog%2Fthe-millennial-investor-once-bitten-twice-shy%2F	D:/Valuefy/Valuefy/www.valuefy.com/blog/wp-json/oembed/1.0/embedb551.html	(from https://www.valuefy.com/blog/the-millennial-investor-once-bitten-twice-shy/)
